omega_frac,t,z,vz
1.0,1.658333,0.050121,-0.155432
1.0,1.666667,0.048258,-0.178304
1.0,1.675000,0.049029,0.061101
1.0,1.683333,0.050202,0.196968
1.0,1.691667,0.051174,0.121340
1.0,1.700000,0.051621,0.073288
1.0,1.708333,0.051720,0.043430
1.0,1.716667,0.052046,0.018579
1.0,1.725000,0.051515,-0.058705
1.0,1.733333,0.050342,-0.140665
1.0,1.741667,0.048489,-0.204557
1.0,1.750000,0.047487,-0.044405
1.0,1.758333,0.049076,0.258104
1.0,1.766667,0.051713,0.287099
1.0,1.775000,0.053692,0.212085
1.0,1.783333,0.054820,0.135079
1.0,1.791667,0.056005,0.136431
1.0,1.800000,0.056463,0.054667
1.0,1.808333,0.056240,-0.027121
1.0,1.816667,0.055343,-0.094308
1.0,1.825000,0.054525,-0.075328
1.0,1.833333,0.053201,-0.157648
1.0,1.841667,0.051224,-0.194849
1.0,1.850000,0.049301,-0.214684
1.0,1.858333,0.047559,-0.054249
1.0,1.866667,0.048693,0.081655
1.0,1.875000,0.050573,0.255401
1.0,1.883333,0.052981,0.282313
1.0,1.891667,0.054654,0.200242
1.0,1.900000,0.055646,0.118291
1.0,1.908333,0.055958,0.036341
1.0,1.916667,0.055589,-0.045608
1.0,1.925000,0.054714,-0.067718
1.0,1.933333,0.054520,-0.062674
1.0,1.941667,0.053306,-0.111934
1.0,1.950000,0.051682,-0.194247
1.0,1.958333,0.049643,-0.240356
1.0,1.966667,0.047823,-0.141041
1.0,1.975000,0.046994,0.009626
1.0,1.983333,0.048585,0.146648
1.0,1.991667,0.049128,0.064959
1.0,2.000000,0.048989,-0.016841
1.0,2.008333,0.048230,-0.047833
1.0,2.016667,0.047818,-0.061972
1.0,2.025000,0.046828,-0.024537
1.0,2.033333,0.050115,0.243209
1.0,2.041667,0.051786,0.260602
1.0,2.050000,0.053467,0.204815
1.0,2.058333,0.054492,0.122920
1.0,2.066667,0.054836,0.041136
1.0,2.075000,0.054499,-0.040644
1.0,2.083333,0.053480,-0.119054
1.0,2.091667,0.051831,-0.184364
1.0,2.100000,0.050105,-0.139626
1.0,2.108333,0.049692,-0.052303
1.0,2.116667,0.049388,0.027645
1.0,2.125000,0.050529,0.123999
1.0,2.133333,0.050880,0.041627
1.0,2.141667,0.050551,-0.040737
1.0,2.150000,0.050360,-0.018070
1.0,2.158333,0.050079,-0.050889
1.0,2.166667,0.049095,-0.071707
1.0,2.175000,0.048359,-0.046928
1.0,2.183333,0.047608,-0.085306
1.0,2.191667,0.046377,-0.044258
1.0,2.200000,0.047705,0.034787
1.0,2.208333,0.051261,0.667609
1.0,2.216667,0.056160,0.586190
1.0,2.225000,0.060388,0.503630
1.0,2.233333,0.063939,0.421077
1.0,2.241667,0.066811,0.338535
1.0,2.250000,0.069006,0.256007
1.0,2.258333,0.070523,0.173495
1.0,2.266667,0.071362,0.135695
1.0,2.275000,0.072426,0.089642
1.0,2.283333,0.072556,0.075270
1.0,2.291667,0.072647,0.003252
1.0,2.300000,0.071975,-0.078654
1.0,2.308333,0.070622,-0.160564
1.0,2.316667,0.068589,-0.242475
1.0,2.325000,0.066004,-0.319239
1.0,2.333333,0.063282,-0.368206
1.0,2.341667,0.060795,-0.308684
1.0,2.350000,0.058227,-0.358900
1.0,2.358333,0.054720,-0.417693
1.0,2.366667,0.050920,-0.476070
1.0,2.375000,0.046673,-0.237223
1.0,2.383333,0.048813,0.191915
1.0,2.391667,0.049732,0.132333
1.0,2.400000,0.050265,0.074437
1.0,2.408333,0.050685,0.044235
1.0,2.416667,0.050372,-0.024297
1.0,2.425000,0.049527,-0.055391
1.0,2.433333,0.048447,-0.137382
1.0,2.441667,0.046848,-0.128534
1.0,2.450000,0.046596,-0.093807
1.0,2.458333,0.046976,0.015655
1.0,2.466667,0.047550,-0.040274
1.0,2.475000,0.047687,0.117261
1.0,2.483333,0.049082,0.092530
1.0,2.491667,0.049171,0.020942
1.0,2.500000,0.048867,0.015526
1.0,2.508333,0.048314,-0.055154
1.0,2.516667,0.047643,0.004364
1.0,2.525000,0.048103,0.046605
1.0,2.533333,0.048630,0.040279
1.0,2.541667,0.049877,0.105598
1.0,2.550000,0.050079,0.023835
1.0,2.558333,0.049804,0.006090
1.0,2.566667,0.050006,-0.019617
1.0,2.575000,0.049557,-0.044647
1.0,2.583333,0.049248,-0.086839
1.0,2.591667,0.047841,-0.157220
1.0,2.600000,0.046788,-0.052737
1.0,2.608333,0.051026,0.621685
1.0,2.616667,0.055520,0.538514
1.0,2.625000,0.059338,0.455382
1.0,2.633333,0.062480,0.372251
1.0,2.641667,0.064947,0.289127
1.0,2.650000,0.066739,0.206013
1.0,2.658333,0.067854,0.183422
1.0,2.666667,0.069841,0.212011
1.0,2.675000,0.070938,0.130248
1.0,2.683333,0.071354,0.048491
1.0,2.691667,0.071088,-0.033263
1.0,2.700000,0.070141,-0.115014
1.0,2.708333,0.068645,-0.191897
1.0,2.716667,0.067187,-0.256747
1.0,2.725000,0.065345,-0.211913
1.0,2.733333,0.062957,-0.294552
1.0,2.741667,0.059791,-0.357979
1.0,2.750000,0.056333,-0.413485
1.0,2.758333,0.052781,-0.398695
1.0,2.766667,0.049180,-0.412289
1.0,2.775000,0.047042,-0.069084
1.0,2.783333,0.047192,0.093422
1.0,2.791667,0.047565,0.051731
1.0,2.800000,0.047593,0.003547
1.0,2.808333,0.047095,-0.062059
1.0,2.816667,0.046792,0.027138
1.0,2.825000,0.046806,0.037903
1.0,2.833333,0.048422,0.279704
1.0,2.841667,0.051073,0.205168
1.0,2.850000,0.052240,0.147157
1.0,2.858333,0.053189,0.126223
1.0,2.866667,0.054981,0.231261
1.0,2.875000,0.056215,0.148982
1.0,2.883333,0.056769,0.066596
1.0,2.891667,0.056644,-0.015793
1.0,2.900000,0.055841,-0.098184
1.0,2.908333,0.054358,-0.138687
1.0,2.916667,0.054065,-0.174189
1.0,2.925000,0.052179,-0.203183
1.0,2.933333,0.050189,-0.200313
1.0,2.941667,0.048613,-0.174513
1.0,2.950000,0.047609,0.039236
1.0,2.958333,0.048182,0.044362
1.0,2.966667,0.048234,0.005046
1.0,2.975000,0.048026,-0.013876
1.0,2.983333,0.047959,-0.050754
1.0,2.991667,0.047333,-0.046541
1.0,3.000000,0.047922,0.078470
1.0,3.008333,0.049447,0.143714
1.0,3.016667,0.049983,0.061756
1.0,3.025000,0.049981,0.021030
1.0,3.033333,0.050033,-0.046249
1.0,3.041667,0.048965,-0.114046
1.0,3.050000,0.047547,-0.110698
1.0,3.058333,0.047256,0.043116
1.0,3.066667,0.050061,0.295981
1.0,3.075000,0.052559,0.298622
1.0,3.083333,0.054586,0.292463
1.0,3.091667,0.056350,0.210465
1.0,3.100000,0.057434,0.128561
1.0,3.108333,0.057837,0.046658
1.0,3.116667,0.057559,-0.035244
1.0,3.125000,0.056601,-0.106796
1.0,3.133333,0.055458,-0.129129
1.0,3.141667,0.054817,-0.097882
1.0,3.150000,0.053434,-0.141838
1.0,3.158333,0.052771,-0.145401
1.0,3.166667,0.050870,-0.224241
1.0,3.175000,0.048552,-0.224236
1.0,3.183333,0.047817,-0.091513
1.0,3.191667,0.047610,-0.033531
1.0,3.200000,0.047649,-0.015953
1.0,3.208333,0.047769,-0.012174
1.0,3.216667,0.047551,-0.014622
1.0,3.225000,0.048011,0.100361
1.0,3.233333,0.048167,0.025501
1.0,3.241667,0.047773,0.000574
1.0,3.250000,0.047292,-0.042629
1.0,3.258333,0.046584,-0.008944
1.0,3.266667,0.048263,0.214233
1.0,3.275000,0.049377,0.135390
1.0,3.283333,0.049824,0.053551
1.0,3.291667,0.049590,-0.028289
1.0,3.300000,0.048821,-0.066307
1.0,3.308333,0.048232,-0.128884
1.0,3.316667,0.046865,-0.134090
1.0,3.325000,0.046753,0.027149
1.0,3.333333,0.047870,0.038920
1.0,3.341667,0.047591,0.066252
1.0,3.350000,0.048355,0.034243
1.0,3.358333,0.047975,-0.027752
1.0,3.366667,0.047346,-0.108859
1.0,3.375000,0.046328,-0.008111
1.0,3.383333,0.047990,0.130731
1.0,3.391667,0.048841,0.120436
1.0,3.400000,0.049164,0.054087
1.0,3.408333,0.049106,0.028804
1.0,3.416667,0.049272,0.002711
1.0,3.425000,0.048625,-0.076713
1.0,3.433333,0.047304,-0.153227
1.0,3.441667,0.046385,-0.069707
1.0,3.450000,0.047103,0.023134
1.0,3.458333,0.049562,0.377102
1.0,3.466667,0.053274,0.441280
1.0,3.475000,0.056277,0.359222
1.0,3.483333,0.058599,0.277290
1.0,3.491667,0.060241,0.195358
1.0,3.500000,0.061203,0.113427
1.0,3.508333,0.061483,0.031495
1.0,3.516667,0.061084,-0.050437
1.0,3.525000,0.060004,-0.099793
1.0,3.533333,0.058727,-0.143347
1.0,3.541667,0.057504,-0.062901
1.0,3.550000,0.056302,-0.051553
1.0,3.558333,0.055776,-0.050212
1.0,3.566667,0.054639,-0.133971
1.0,3.575000,0.052829,-0.217798
1.0,3.583333,0.050813,-0.161746
1.0,3.591667,0.049977,-0.096023
1.0,3.600000,0.049896,-0.091855
1.0,3.608333,0.048497,-0.170085
1.0,3.616667,0.046944,-0.144221
1.0,3.625000,0.046488,-0.020221
1.0,3.633333,0.047471,0.068002
1.0,3.641667,0.048297,0.052194
1.0,3.650000,0.048646,-0.004755
1.0,3.658333,0.048323,-0.053128
1.0,3.666667,0.048187,-0.056788
1.0,3.675000,0.047267,-0.079639
1.0,3.683333,0.046850,-0.000045
1.0,3.691667,0.048125,0.046369
1.0,3.700000,0.047895,0.007173
1.0,3.708333,0.048117,-0.020428
1.0,3.716667,0.047273,0.001771
1.0,3.725000,0.047531,0.151459
1.0,3.733333,0.048576,0.117774
1.0,3.741667,0.048876,0.039045
1.0,3.750000,0.048521,-0.028464
1.0,3.758333,0.047970,0.016859
1.0,3.766667,0.048191,0.131373
1.0,3.775000,0.049137,0.049564
1.0,3.783333,0.048932,-0.015367
1.0,3.791667,0.049008,-0.024531
1.0,3.800000,0.048407,-0.075668
1.0,3.808333,0.047284,-0.147446
1.0,3.816667,0.046527,0.031226
1.0,3.825000,0.049950,0.395316
1.0,3.833333,0.052572,0.313227
1.0,3.841667,0.054515,0.231001
1.0,3.850000,0.055779,0.148779
1.0,3.858333,0.056363,0.066562
1.0,3.866667,0.056425,0.020182
1.0,3.875000,0.056495,0.014575
1.0,3.883333,0.056335,0.074995
1.0,3.891667,0.056356,0.108728
1.0,3.900000,0.056530,0.025030
1.0,3.908333,0.056029,-0.058063
1.0,3.916667,0.054852,-0.141161
1.0,3.925000,0.052998,-0.224258
1.0,3.933333,0.050603,-0.144482
1.0,3.941667,0.051573,0.021668
1.0,3.950000,0.051065,-0.061104
1.0,3.958333,0.050186,-0.009656
1.0,3.966667,0.050711,0.050462
1.0,3.975000,0.050448,-0.032005
1.0,3.983333,0.049600,-0.057271
1.0,3.991667,0.050107,0.015006
1.0,4.000000,0.050258,0.064063
1.0,4.008333,0.050872,0.104931
1.0,4.016667,0.051659,0.126124
1.0,4.025000,0.052100,0.062747
1.0,4.033333,0.052215,0.000605
1.0,4.041667,0.052026,-0.021813
1.0,4.050000,0.051360,-0.103628
1.0,4.058333,0.049809,-0.159852
1.0,4.066667,0.048102,-0.167830
1.0,4.075000,0.046945,-0.084335
1.0,4.083333,0.046900,-0.057666
1.0,4.091667,0.046549,-0.076622
1.0,4.100000,0.047450,0.062014
1.0,4.108333,0.047707,0.010375
1.0,4.116667,0.047740,0.003271
1.0,4.125000,0.047489,0.038283
1.0,4.133333,0.047602,0.077997
1.0,4.141667,0.048576,0.054475
1.0,4.150000,0.049190,-0.022202
1.0,4.158333,0.048949,0.010802
1.0,4.166667,0.048360,-0.070797
1.0,4.175000,0.047277,-0.077248
1.0,4.183333,0.047132,0.014618
1.0,4.191667,0.046966,-0.012329
1.0,4.200000,0.046957,0.008611
1.0,4.208333,0.047579,0.051488
1.0,4.216667,0.047332,0.027278
1.0,4.225000,0.047341,-0.010496
1.0,4.233333,0.046888,-0.027905
1.0,4.241667,0.047480,0.018699
1.0,4.250000,0.047227,0.006126
1.0,4.258333,0.047570,0.056453
1.0,4.266667,0.048036,0.025493
1.0,4.275000,0.047567,-0.036301
1.0,4.283333,0.046793,-0.087835
1.0,4.291667,0.046233,0.048372
1.0,4.300000,0.048052,0.136744
1.0,4.308333,0.048669,0.081775
1.0,4.316667,0.048855,0.156838
1.0,4.325000,0.049977,0.159621
1.0,4.333333,0.050625,0.077792
1.0,4.341667,0.050592,-0.004043
1.0,4.350000,0.049879,-0.085880
1.0,4.358333,0.048535,-0.141409
1.0,4.366667,0.047816,-0.096607
1.0,4.375000,0.047007,0.027927
1.0,4.383333,0.047855,0.036636
1.0,4.391667,0.047534,0.049367
1.0,4.400000,0.048636,0.190214
1.0,4.408333,0.049540,0.108364
1.0,4.416667,0.049768,0.030282
1.0,4.425000,0.049340,-0.034273
1.0,4.433333,0.049216,0.056187
1.0,4.441667,0.049134,0.068002
1.0,4.450000,0.050191,0.105706
1.0,4.458333,0.050389,0.023815
1.0,4.466667,0.049907,-0.058080
1.0,4.475000,0.048879,-0.100715
1.0,4.483333,0.048090,-0.137053
1.0,4.491667,0.046884,-0.094069
1.0,4.500000,0.047054,-0.005011
1.0,4.508333,0.047268,0.045415
1.0,4.516667,0.048135,0.165444
1.0,4.525000,0.049001,0.137691
1.0,4.533333,0.049541,0.072712
1.0,4.541667,0.049599,0.045961
1.0,4.550000,0.049502,-0.031653
1.0,4.558333,0.048555,-0.105199
1.0,4.566667,0.047351,-0.152923
1.0,4.575000,0.046952,0.100166
1.0,4.583333,0.048148,0.114385
1.0,4.591667,0.048542,0.058407
1.0,4.600000,0.048403,-0.009136
1.0,4.608333,0.047673,-0.024834
1.0,4.616667,0.047135,-0.053885
1.0,4.625000,0.047867,0.076583
1.0,4.633333,0.048155,0.038661
1.0,4.641667,0.048940,0.026896
1.0,4.650000,0.048515,-0.018642
1.0,4.658333,0.047701,-0.035653
1.0,4.666667,0.047558,0.086253
1.0,4.675000,0.048756,0.088505
1.0,4.683333,0.049070,0.072393
1.0,4.691667,0.048995,0.025244
1.0,4.700000,0.049003,0.019740
1.0,4.708333,0.049294,0.091415
1.0,4.716667,0.049417,0.023300
1.0,4.725000,0.048931,-0.058718
1.0,4.733333,0.048160,-0.077462
1.0,4.741667,0.048142,-0.083063
1.0,4.750000,0.046881,-0.125636
1.0,4.758333,0.046513,-0.004804
1.0,4.766667,0.049983,0.400548
1.0,4.775000,0.052701,0.374610
1.0,4.783333,0.055146,0.292672
1.0,4.791667,0.056910,0.210824
1.0,4.800000,0.057992,0.128979
1.0,4.808333,0.058394,0.047135
1.0,4.816667,0.058115,-0.034708
1.0,4.825000,0.057155,-0.116547
1.0,4.833333,0.055598,-0.112989
1.0,4.841667,0.054669,-0.105801
1.0,4.850000,0.053089,-0.184611
1.0,4.858333,0.051552,-0.167024
1.0,4.866667,0.049816,-0.246806
1.0,4.875000,0.047398,-0.263550
1.0,4.883333,0.046969,-0.016580
1.0,4.891667,0.047181,-0.034143
1.0,4.900000,0.047547,0.176387
1.0,4.908333,0.048806,0.129840
1.0,4.916667,0.049534,0.077403
1.0,4.925000,0.049680,0.066168
1.0,4.933333,0.049868,0.048040
1.0,4.941667,0.050183,0.039196
1.0,4.950000,0.049827,-0.043242
1.0,4.958333,0.049204,-0.011252
1.0,4.966667,0.049281,-0.014675
1.0,4.975000,0.048915,-0.055451
1.0,4.983333,0.048006,-0.120324
1.0,4.991667,0.047496,0.014825
