omega_frac,t,z,vz
1.0,3.325000,0.046098,-0.043547
1.0,3.333333,0.046388,0.014655
1.0,3.341667,0.046382,-0.003724
1.0,3.350000,0.046417,0.001310
1.0,3.358333,0.046713,-0.005478
1.0,3.366667,0.046378,-0.056547
1.0,3.375000,0.046639,0.038210
1.0,3.383333,0.046288,-0.042197
1.0,3.391667,0.046605,0.024786
1.0,3.400000,0.046774,0.010990
1.0,3.408333,0.046794,-0.003915
1.0,3.416667,0.047050,0.034262
1.0,3.425000,0.046917,-0.014379
1.0,3.433333,0.046669,-0.025085
1.0,3.441667,0.046376,-0.031680
1.0,3.450000,0.046460,0.013779
1.0,3.458333,0.046964,0.049547
1.0,3.466667,0.047156,0.027233
1.0,3.475000,0.046806,-0.043389
1.0,3.483333,0.046707,-0.004764
1.0,3.491667,0.046615,-0.015765
1.0,3.500000,0.046793,0.029742
1.0,3.508333,0.046999,0.021048
1.0,3.516667,0.047154,0.032210
1.0,3.525000,0.046919,-0.021630
1.0,3.533333,0.046494,-0.058660
1.0,3.541667,0.046734,0.036518
1.0,3.550000,0.046843,0.005965
1.0,3.558333,0.046514,-0.035769
1.0,3.566667,0.046344,-0.012976
1.0,3.575000,0.046267,-0.029900
1.0,3.583333,0.046499,0.016193
1.0,3.591667,0.046910,0.030469
1.0,3.600000,0.047054,0.018745
1.0,3.608333,0.046954,-0.020651
1.0,3.616667,0.046496,-0.048276
1.0,3.625000,0.046551,0.003470
1.0,3.633333,0.046143,-0.055550
1.0,3.641667,0.046233,-0.000922
1.0,3.650000,0.046655,0.036521
1.0,3.658333,0.046745,0.015325
1.0,3.666667,0.046797,-0.000908
1.0,3.675000,0.046390,-0.049426
1.0,3.683333,0.046204,-0.037182
1.0,3.691667,0.045596,-0.085573
1.0,3.700000,0.046551,0.081299
1.0,3.708333,0.047486,0.105588
1.0,3.716667,0.047704,0.026665
1.0,3.725000,0.047245,-0.055116
1.0,3.733333,0.046573,-0.068327
1.0,3.741667,0.046478,-0.008793
1.0,3.750000,0.046041,-0.065649
1.0,3.758333,0.046397,0.041735
1.0,3.766667,0.046736,0.014791
1.0,3.775000,0.046748,0.002434
1.0,3.783333,0.046618,-0.028779
1.0,3.791667,0.046276,-0.030799
1.0,3.800000,0.046674,0.047708
1.0,3.808333,0.046541,-0.032352
1.0,3.816667,0.046488,-0.020335
1.0,3.825000,0.046742,0.015089
1.0,3.833333,0.046647,-0.009580
1.0,3.841667,0.046420,-0.035475
1.0,3.850000,0.045974,-0.050765
1.0,3.858333,0.047080,0.103061
1.0,3.866667,0.047413,0.035642
1.0,3.875000,0.047502,0.008879
1.0,3.883333,0.046949,-0.066470
1.0,3.891667,0.046456,-0.048594
1.0,3.900000,0.047512,0.088759
1.0,3.908333,0.047577,0.007021
1.0,3.916667,0.047029,-0.061037
1.0,3.925000,0.046253,-0.093434
1.0,3.933333,0.046309,0.021131
1.0,3.941667,0.046895,0.039746
1.0,3.950000,0.046968,0.020430
1.0,3.958333,0.046770,-0.027494
1.0,3.966667,0.046258,-0.052192
1.0,3.975000,0.046288,-0.026100
1.0,3.983333,0.046415,-0.006471
1.0,3.991667,0.046418,-0.005121
1.0,4.000000,0.046581,0.005948
1.0,4.008333,0.046686,0.016078
1.0,4.016667,0.046956,0.033637
1.0,4.025000,0.046673,-0.030976
1.0,4.033333,0.046551,-0.017883
1.0,4.041667,0.047032,0.048620
1.0,4.050000,0.046922,-0.011694
1.0,4.058333,0.046589,-0.052597
1.0,4.066667,0.046206,-0.050884
1.0,4.075000,0.046464,0.035297
1.0,4.083333,0.046259,-0.023409
1.0,4.091667,0.046676,0.022871
1.0,4.100000,0.046873,0.015845
1.0,4.108333,0.046953,0.006020
1.0,4.116667,0.046666,-0.032803
1.0,4.125000,0.046140,-0.058988
1.0,4.133333,0.046398,-0.014671
1.0,4.141667,0.046704,0.043925
1.0,4.150000,0.047112,0.052151
1.0,4.158333,0.047309,-0.003653
1.0,4.166667,0.047332,0.011281
1.0,4.175000,0.046934,-0.048511
1.0,4.183333,0.046548,-0.055727
1.0,4.191667,0.047226,0.050348
1.0,4.200000,0.046991,-0.027925
1.0,4.208333,0.046605,-0.051396
1.0,4.216667,0.045962,-0.113864
1.0,4.225000,0.046257,0.032472
1.0,4.233333,0.046964,0.096086
1.0,4.241667,0.047102,0.015123
1.0,4.250000,0.046984,-0.039190
1.0,4.258333,0.046463,-0.050976
1.0,4.266667,0.046342,-0.019528
1.0,4.275000,0.046085,-0.053782
1.0,4.283333,0.046636,0.081300
1.0,4.291667,0.046785,0.021834
1.0,4.300000,0.046823,-0.002902
1.0,4.308333,0.046907,0.003255
1.0,4.316667,0.046601,-0.032728
1.0,4.325000,0.046301,-0.029512
1.0,4.333333,0.046273,-0.058891
1.0,4.341667,0.046869,0.078332
1.0,4.350000,0.047078,0.023942
1.0,4.358333,0.047436,0.052268
1.0,4.366667,0.047425,0.000687
1.0,4.375000,0.046956,-0.055070
1.0,4.383333,0.047101,-0.012106
1.0,4.391667,0.046651,-0.071925
1.0,4.400000,0.046226,-0.070779
1.0,4.408333,0.046413,0.008941
1.0,4.416667,0.046427,-0.007906
1.0,4.425000,0.046941,0.069208
1.0,4.433333,0.046868,-0.012612
1.0,4.441667,0.046563,-0.029283
1.0,4.450000,0.046390,-0.065720
1.0,4.458333,0.045955,-0.043729
1.0,4.466667,0.046152,0.005543
1.0,4.475000,0.046456,0.042988
1.0,4.483333,0.046884,0.048525
1.0,4.491667,0.047082,0.029985
1.0,4.500000,0.047081,0.010150
1.0,4.508333,0.046978,-0.031086
1.0,4.516667,0.046612,-0.036020
1.0,4.525000,0.046445,-0.025138
1.0,4.533333,0.046652,0.034062
1.0,4.541667,0.046881,0.024379
1.0,4.550000,0.046428,-0.054238
1.0,4.558333,0.046130,-0.050807
1.0,4.566667,0.045889,-0.060124
1.0,4.575000,0.045726,-0.014703
1.0,4.583333,0.047073,0.124963
1.0,4.591667,0.047503,0.054329
1.0,4.600000,0.047559,0.008995
1.0,4.608333,0.046969,-0.070399
1.0,4.616667,0.046462,-0.056308
1.0,4.625000,0.046228,-0.058922
1.0,4.633333,0.046761,0.075800
1.0,4.641667,0.047256,0.040816
1.0,4.650000,0.047003,-0.030663
1.0,4.658333,0.046623,-0.034925
1.0,4.666667,0.045976,-0.086994
1.0,4.675000,0.046426,0.043759
1.0,4.683333,0.046496,-0.022625
1.0,4.691667,0.046424,0.002846
1.0,4.700000,0.046910,0.059238
1.0,4.708333,0.046866,-0.003896
1.0,4.716667,0.046760,-0.009252
1.0,4.725000,0.046551,-0.022037
1.0,4.733333,0.046701,0.026223
1.0,4.741667,0.046838,0.022101
1.0,4.750000,0.046484,-0.037288
1.0,4.758333,0.046684,0.007367
1.0,4.766667,0.046285,-0.052200
1.0,4.775000,0.046330,0.003923
1.0,4.783333,0.046416,-0.032724
1.0,4.791667,0.046742,0.004317
1.0,4.800000,0.046419,-0.035894
1.0,4.808333,0.046160,-0.028398
1.0,4.816667,0.046492,-0.006534
1.0,4.825000,0.046439,-0.028546
1.0,4.833333,0.046941,0.057703
1.0,4.841667,0.047051,0.019767
1.0,4.850000,0.046757,-0.029940
1.0,4.858333,0.045999,-0.093552
1.0,4.866667,0.045973,-0.009379
1.0,4.875000,0.046219,0.005613
1.0,4.883333,0.046739,0.076318
1.0,4.891667,0.046968,0.029344
1.0,4.900000,0.046912,-0.018547
1.0,4.908333,0.046651,-0.021813
1.0,4.916667,0.046475,-0.018446
1.0,4.925000,0.046561,0.007606
1.0,4.933333,0.047088,0.084852
1.0,4.941667,0.047123,0.004360
1.0,4.950000,0.046860,-0.030019
1.0,4.958333,0.046422,-0.057022
1.0,4.966667,0.046487,0.014194
1.0,4.975000,0.046532,-0.000843
1.0,4.983333,0.046443,-0.003797
1.0,4.991667,0.046425,-0.016595
