omega_frac,t,z,vz
0.5,0.883333,0.047364,0.044187
0.5,0.891667,0.047665,0.019594
0.5,0.900000,0.047824,0.022604
0.5,0.908333,0.047682,-0.034650
0.5,0.916667,0.047357,0.000172
0.5,0.925000,0.047701,0.020482
0.5,0.933333,0.047694,0.014608
0.5,0.941667,0.048162,0.005631
0.5,0.950000,0.047822,-0.035736
0.5,0.958333,0.047403,-0.044555
0.5,0.966667,0.047641,-0.024379
0.5,0.975000,0.048036,0.029370
0.5,0.983333,0.047749,-0.007802
0.5,0.991667,0.047486,-0.046549
0.5,1.000000,0.047509,-0.051554
0.5,1.008333,0.047343,-0.059780
0.5,1.016667,0.047711,-0.007917
0.5,1.025000,0.047823,-0.012218
0.5,1.033333,0.047576,-0.029341
0.5,1.041667,0.047476,-0.050647
0.5,1.050000,0.047677,0.004580
0.5,1.058333,0.047762,0.029812
0.5,1.066667,0.047772,-0.006469
0.5,1.075000,0.047469,-0.042536
0.5,1.083333,0.047532,-0.022395
0.5,1.091667,0.047728,0.027338
0.5,1.100000,0.048984,0.181610
0.5,1.108333,0.050128,0.129409
0.5,1.116667,0.050528,0.047572
0.5,1.125000,0.050407,0.020421
0.5,1.133333,0.050168,-0.031281
0.5,1.141667,0.049425,-0.061150
0.5,1.150000,0.048372,-0.136475
0.5,1.158333,0.047382,-0.065553
0.5,1.166667,0.047718,0.025448
0.5,1.175000,0.047922,0.055882
0.5,1.183333,0.047809,-0.021309
0.5,1.191667,0.047381,-0.051481
0.5,1.200000,0.047651,-0.010203
0.5,1.208333,0.047614,0.020908
0.5,1.216667,0.047737,0.032731
0.5,1.225000,0.047611,-0.024064
0.5,1.233333,0.047631,-0.021139
0.5,1.241667,0.047722,-0.072725
0.5,1.250000,0.047558,-0.043056
0.5,1.258333,0.047506,-0.004884
0.5,1.266667,0.047598,-0.038464
0.5,1.275000,0.047462,-0.087433
0.5,1.283333,0.047596,0.001500
0.5,1.291667,0.047629,0.060139
0.5,1.300000,0.047800,0.026495
0.5,1.308333,0.047551,-0.043771
0.5,1.316667,0.047399,-0.006773
0.5,1.325000,0.047798,0.005601
0.5,1.333333,0.047560,-0.005844
0.5,1.341667,0.048008,0.068026
0.5,1.350000,0.048056,0.019968
0.5,1.358333,0.047852,-0.041239
0.5,1.366667,0.047543,-0.030385
0.5,1.375000,0.047991,0.050879
0.5,1.383333,0.047938,-0.009426
0.5,1.391667,0.047356,-0.039957
0.5,1.400000,0.047556,-0.019331
0.5,1.408333,0.047614,-0.031771
0.5,1.416667,0.047551,0.009277
0.5,1.425000,0.047562,-0.042097
0.5,1.433333,0.047383,-0.031218
0.5,1.441667,0.047727,0.004991
0.5,1.450000,0.047605,-0.035053
0.5,1.458333,0.047727,0.003924
0.5,1.466667,0.047435,-0.012084
0.5,1.475000,0.047638,-0.013001
0.5,1.483333,0.047830,0.006707
0.5,1.491667,0.047785,-0.018939
0.5,1.500000,0.047519,-0.032952
0.5,1.508333,0.047392,-0.065999
0.5,1.516667,0.047355,-0.035303
0.5,1.525000,0.047554,-0.000209
0.5,1.533333,0.048040,0.057942
0.5,1.541667,0.048100,-0.006117
0.5,1.550000,0.047580,-0.039123
0.5,1.558333,0.047556,0.003483
0.5,1.566667,0.047855,-0.001359
0.5,1.575000,0.047624,0.001058
0.5,1.583333,0.047463,-0.031224
0.5,1.591667,0.047544,0.016565
0.5,1.600000,0.048092,0.043208
0.5,1.608333,0.048474,0.103857
0.5,1.616667,0.049177,0.042679
0.5,1.625000,0.048942,-0.029935
0.5,1.633333,0.048680,-0.073015
0.5,1.641667,0.048154,-0.077206
0.5,1.650000,0.047606,-0.027161
0.5,1.658333,0.047679,-0.016634
0.5,1.666667,0.047424,-0.057860
0.5,1.675000,0.047648,0.001942
0.5,1.683333,0.047737,-0.009582
0.5,1.691667,0.047584,-0.006878
0.5,1.700000,0.047660,0.013446
0.5,1.708333,0.047611,-0.064365
0.5,1.716667,0.047368,-0.073693
0.5,1.725000,0.047624,0.033030
0.5,1.733333,0.047998,-0.006357
0.5,1.741667,0.047580,-0.044480
0.5,1.750000,0.047444,-0.049092
0.5,1.758333,0.047652,0.011067
0.5,1.766667,0.047899,0.024816
0.5,1.775000,0.047722,-0.011252
0.5,1.783333,0.047830,-0.028927
0.5,1.791667,0.047507,0.010210
0.5,1.800000,0.047907,-0.018373
0.5,1.808333,0.047727,-0.018225
0.5,1.816667,0.047559,-0.034557
0.5,1.825000,0.047405,-0.070640
0.5,1.833333,0.047690,0.025260
0.5,1.841667,0.047682,-0.017433
0.5,1.850000,0.047484,0.006338
0.5,1.858333,0.047712,0.030450
0.5,1.866667,0.047876,0.029374
0.5,1.875000,0.048107,0.057879
0.5,1.883333,0.048060,0.013510
0.5,1.891667,0.047828,-0.005058
0.5,1.900000,0.047687,-0.032733
0.5,1.908333,0.047340,0.017530
0.5,1.916667,0.047913,-0.021576
0.5,1.925000,0.047391,-0.044264
0.5,1.933333,0.047656,-0.013018
0.5,1.941667,0.047430,-0.046251
0.5,1.950000,0.047424,-0.006168
0.5,1.958333,0.047849,0.051925
0.5,1.966667,0.047723,-0.005843
0.5,1.975000,0.047523,-0.019112
0.5,1.983333,0.047687,-0.017720
0.5,1.991667,0.047510,0.013322
0.5,2.000000,0.047812,0.007318
0.5,2.008333,0.047490,-0.045794
0.5,2.016667,0.047879,-0.012724
0.5,2.025000,0.047423,-0.057199
0.5,2.033333,0.047495,-0.049239
0.5,2.041667,0.047656,-0.004143
0.5,2.050000,0.048024,0.038088
0.5,2.058333,0.047904,-0.002731
0.5,2.066667,0.047592,-0.024734
0.5,2.075000,0.047674,0.028692
0.5,2.083333,0.047608,0.024525
0.5,2.091667,0.047943,0.016857
0.5,2.100000,0.047691,-0.030047
0.5,2.108333,0.047372,0.021336
0.5,2.116667,0.047736,-0.035309
0.5,2.125000,0.047885,-0.033499
0.5,2.133333,0.047621,-0.028388
0.5,2.141667,0.047401,-0.032529
0.5,2.150000,0.047666,-0.017462
0.5,2.158333,0.047636,0.016171
0.5,2.166667,0.047645,-0.027833
0.5,2.175000,0.047619,-0.059021
0.5,2.183333,0.047416,-0.078418
0.5,2.191667,0.047434,-0.042600
0.5,2.200000,0.047591,-0.025970
0.5,2.208333,0.047537,-0.018216
0.5,2.216667,0.047436,-0.058619
0.5,2.225000,0.047453,-0.001897
0.5,2.233333,0.047815,0.029543
0.5,2.241667,0.047673,-0.026915
0.5,2.250000,0.047507,-0.056002
0.5,2.258333,0.047613,-0.031568
0.5,2.266667,0.047408,-0.053819
0.5,2.275000,0.047566,0.002224
0.5,2.283333,0.047805,0.015909
0.5,2.291667,0.047684,-0.022055
0.5,2.300000,0.047643,0.010728
0.5,2.308333,0.047632,-0.009827
0.5,2.316667,0.047554,-0.019776
0.5,2.325000,0.047617,0.013678
0.5,2.333333,0.047533,-0.052237
0.5,2.341667,0.047622,-0.025705
0.5,2.350000,0.047807,0.040963
0.5,2.358333,0.047702,0.014324
0.5,2.366667,0.047612,-0.040631
0.5,2.375000,0.047537,-0.014622
0.5,2.383333,0.047660,-0.014832
0.5,2.391667,0.047788,0.000658
0.5,2.400000,0.047731,0.007424
0.5,2.408333,0.047532,-0.004500
0.5,2.416667,0.047649,-0.022518
0.5,2.425000,0.047601,-0.005035
0.5,2.433333,0.047739,-0.015604
0.5,2.441667,0.047390,-0.055086
0.5,2.450000,0.047473,-0.051326
0.5,2.458333,0.047798,0.032144
0.5,2.466667,0.047685,0.018819
0.5,2.475000,0.047590,-0.003401
0.5,2.483333,0.047605,-0.027440
0.5,2.491667,0.047614,-0.018468
0.5,2.500000,0.047750,0.024921
0.5,2.508333,0.047628,-0.009022
0.5,2.516667,0.047608,-0.036325
0.5,2.525000,0.047260,-0.067908
0.5,2.533333,0.047559,-0.012397
0.5,2.541667,0.047999,0.047379
0.5,2.550000,0.047931,-0.002385
0.5,2.558333,0.047479,-0.013108
0.5,2.566667,0.047689,0.041023
0.5,2.575000,0.047855,0.029789
0.5,2.583333,0.047741,-0.014486
0.5,2.591667,0.047600,0.008946
0.5,2.600000,0.047475,-0.026999
0.5,2.608333,0.047794,-0.029004
0.5,2.616667,0.047589,-0.021907
0.5,2.625000,0.047517,-0.016623
0.5,2.633333,0.047614,-0.031798
0.5,2.641667,0.047614,-0.014682
0.5,2.650000,0.047489,-0.043801
0.5,2.658333,0.047695,-0.012508
0.5,2.666667,0.047513,-0.033024
0.5,2.675000,0.047525,-0.005079
0.5,2.683333,0.047661,-0.002771
0.5,2.691667,0.047808,0.063798
0.5,2.700000,0.047892,0.015866
0.5,2.708333,0.047530,-0.040684
0.5,2.716667,0.047603,0.016062
0.5,2.725000,0.047892,-0.010557
0.5,2.733333,0.047757,-0.005472
0.5,2.741667,0.047494,-0.042820
0.5,2.750000,0.047562,-0.019462
0.5,2.758333,0.047568,-0.027607
0.5,2.766667,0.047495,-0.046784
0.5,2.775000,0.047482,-0.036437
0.5,2.783333,0.047532,0.002810
0.5,2.791667,0.047851,-0.048694
0.5,2.800000,0.047356,-0.019519
0.5,2.808333,0.047815,-0.039622
0.5,2.816667,0.047586,0.013909
0.5,2.825000,0.047492,-0.022189
0.5,2.833333,0.047384,-0.033592
0.5,2.841667,0.047531,-0.037663
0.5,2.850000,0.047376,-0.032048
0.5,2.858333,0.047811,0.032119
0.5,2.866667,0.047768,-0.010747
0.5,2.875000,0.047599,-0.057176
0.5,2.883333,0.047546,-0.019157
0.5,2.891667,0.047488,0.013046
0.5,2.900000,0.049809,0.247855
0.5,2.908333,0.051194,0.165925
0.5,2.916667,0.051898,0.084004
0.5,2.925000,0.051938,0.048370
0.5,2.933333,0.052119,0.022370
0.5,2.941667,0.051620,-0.059500
0.5,2.950000,0.050441,-0.141323
0.5,2.958333,0.048580,-0.218754
0.5,2.966667,0.047356,-0.038192
0.5,2.975000,0.048408,0.112183
0.5,2.983333,0.048663,0.032594
0.5,2.991667,0.048446,-0.005002
0.5,3.000000,0.048039,-0.074349
0.5,3.008333,0.047365,-0.028193
0.5,3.016667,0.048058,0.047188
0.5,3.025000,0.047905,-0.012429
0.5,3.033333,0.047506,-0.026274
0.5,3.041667,0.047461,-0.021264
0.5,3.050000,0.047712,-0.018519
0.5,3.058333,0.047499,-0.064959
0.5,3.066667,0.047370,-0.021230
0.5,3.075000,0.047606,-0.050204
0.5,3.083333,0.047522,-0.009544
0.5,3.091667,0.048031,0.047079
0.5,3.100000,0.047763,-0.030401
0.5,3.108333,0.047536,-0.003670
0.5,3.116667,0.047584,-0.021981
0.5,3.125000,0.047789,0.047005
0.5,3.133333,0.048452,0.145762
0.5,3.141667,0.049196,0.103957
0.5,3.150000,0.049381,0.022176
0.5,3.158333,0.048884,-0.059583
0.5,3.166667,0.047994,-0.063973
0.5,3.175000,0.047652,-0.040908
0.5,3.183333,0.047671,-0.062957
0.5,3.191667,0.047370,-0.065143
0.5,3.200000,0.047530,0.006063
0.5,3.208333,0.047794,0.055122
0.5,3.216667,0.048330,0.059277
0.5,3.225000,0.048260,-0.003947
0.5,3.233333,0.047842,-0.055100
0.5,3.241667,0.047438,-0.018373
0.5,3.250000,0.047679,-0.018161
0.5,3.258333,0.047453,-0.045853
0.5,3.266667,0.047408,-0.014695
0.5,3.275000,0.047681,-0.033472
0.5,3.283333,0.047649,0.018345
0.5,3.291667,0.048385,0.076774
0.5,3.300000,0.048354,0.009655
0.5,3.308333,0.048067,-0.032123
0.5,3.316667,0.047723,-0.026439
0.5,3.325000,0.047431,-0.018685
0.5,3.333333,0.047917,0.037734
0.5,3.341667,0.047651,-0.019543
0.5,3.350000,0.047747,0.014064
0.5,3.358333,0.047577,-0.019360
0.5,3.366667,0.047706,0.011934
0.5,3.375000,0.047781,-0.010967
0.5,3.383333,0.047429,-0.046360
0.5,3.391667,0.047513,-0.016777
0.5,3.400000,0.047423,-0.023692
0.5,3.408333,0.047703,0.001772
0.5,3.416667,0.047500,-0.056857
0.5,3.425000,0.047394,-0.022942
0.5,3.433333,0.047707,-0.037065
0.5,3.441667,0.047548,-0.032118
0.5,3.450000,0.047803,0.013516
0.5,3.458333,0.047812,-0.029383
0.5,3.466667,0.047485,-0.019577
0.5,3.475000,0.047556,-0.037798
0.5,3.483333,0.047594,0.025855
0.5,3.491667,0.047976,0.028773
0.5,3.500000,0.047699,-0.021956
0.5,3.508333,0.047630,0.006948
0.5,3.516667,0.047673,-0.013961
0.5,3.525000,0.047574,-0.016538
0.5,3.533333,0.047637,-0.039110
0.5,3.541667,0.047519,-0.014982
0.5,3.550000,0.047628,-0.018304
0.5,3.558333,0.047633,-0.010768
0.5,3.566667,0.048572,0.112200
0.5,3.575000,0.048895,0.030795
0.5,3.583333,0.048847,-0.022379
0.5,3.591667,0.048302,-0.066944
0.5,3.600000,0.047549,-0.024038
0.5,3.608333,0.048442,0.093240
0.5,3.616667,0.048663,0.025266
0.5,3.625000,0.048454,-0.030803
0.5,3.633333,0.048083,-0.059607
0.5,3.641667,0.047588,0.008469
0.5,3.650000,0.047669,-0.045842
0.5,3.658333,0.047441,-0.040834
0.5,3.666667,0.047500,-0.050930
0.5,3.675000,0.047522,-0.011909
0.5,3.683333,0.048062,0.069269
0.5,3.691667,0.048200,0.011116
0.5,3.700000,0.048004,-0.044871
0.5,3.708333,0.047501,-0.034574
0.5,3.716667,0.047631,0.001634
0.5,3.725000,0.047813,0.045766
0.5,3.733333,0.047765,-0.025565
0.5,3.741667,0.047480,-0.021454
0.5,3.750000,0.047524,-0.026451
0.5,3.758333,0.047648,0.035351
0.5,3.766667,0.047679,-0.008915
0.5,3.775000,0.047422,-0.014561
0.5,3.783333,0.047618,-0.016760
0.5,3.791667,0.047550,-0.002372
0.5,3.800000,0.048393,0.112093
0.5,3.808333,0.048687,0.042972
0.5,3.816667,0.048486,-0.008518
0.5,3.825000,0.048232,-0.058874
0.5,3.833333,0.047673,-0.071215
0.5,3.841667,0.047454,-0.011316
0.5,3.850000,0.047540,-0.023957
0.5,3.858333,0.047573,0.003418
0.5,3.866667,0.047441,-0.036357
0.5,3.875000,0.047426,-0.016055
0.5,3.883333,0.048060,0.035376
0.5,3.891667,0.048342,0.047496
0.5,3.900000,0.048326,0.004953
0.5,3.908333,0.047939,-0.067300
0.5,3.916667,0.047441,-0.022425
0.5,3.925000,0.047752,-0.019993
0.5,3.933333,0.047370,-0.021043
0.5,3.941667,0.047480,-0.011374
0.5,3.950000,0.047602,-0.021974
0.5,3.958333,0.047723,0.019291
0.5,3.966667,0.048039,0.051796
0.5,3.975000,0.047868,0.002619
0.5,3.983333,0.047625,-0.015398
0.5,3.991667,0.047645,-0.006630
0.5,4.000000,0.047752,-0.007577
0.5,4.008333,0.047604,-0.028693
0.5,4.016667,0.047558,-0.063702
0.5,4.025000,0.047380,-0.046873
0.5,4.033333,0.047549,0.011945
0.5,4.041667,0.047761,-0.000790
0.5,4.050000,0.047590,-0.062322
0.5,4.058333,0.047442,-0.029513
0.5,4.066667,0.047677,-0.022501
0.5,4.075000,0.047698,0.033388
0.5,4.083333,0.047809,-0.003772
0.5,4.091667,0.047432,-0.056533
0.5,4.100000,0.047642,-0.004754
0.5,4.108333,0.047878,0.029776
0.5,4.116667,0.047774,-0.005605
0.5,4.125000,0.047486,-0.021222
0.5,4.133333,0.047670,-0.012865
0.5,4.141667,0.047743,0.036204
0.5,4.150000,0.047744,0.017551
0.5,4.158333,0.047664,0.002872
0.5,4.166667,0.047756,-0.015340
0.5,4.175000,0.047527,-0.033836
0.5,4.183333,0.047664,0.013396
0.5,4.191667,0.048250,0.038171
0.5,4.200000,0.048122,-0.003706
0.5,4.208333,0.047783,-0.039882
0.5,4.216667,0.047475,0.010213
0.5,4.225000,0.047591,0.007277
0.5,4.233333,0.047780,0.014333
0.5,4.241667,0.047641,-0.022574
0.5,4.250000,0.047548,-0.056131
0.5,4.258333,0.047449,-0.054718
0.5,4.266667,0.047637,-0.007003
0.5,4.275000,0.047689,-0.003202
0.5,4.283333,0.047876,0.008924
0.5,4.291667,0.047678,-0.023883
0.5,4.300000,0.047715,0.014770
0.5,4.308333,0.047935,0.028503
0.5,4.316667,0.047540,-0.010209
0.5,4.325000,0.047867,-0.017272
0.5,4.333333,0.048640,0.090884
0.5,4.341667,0.048953,0.034308
0.5,4.350000,0.048760,-0.022483
0.5,4.358333,0.048342,-0.085691
0.5,4.366667,0.047417,-0.058415
0.5,4.375000,0.047420,0.006807
0.5,4.383333,0.047716,0.015419
0.5,4.391667,0.047802,-0.014069
0.5,4.400000,0.047613,-0.013224
0.5,4.408333,0.047721,0.034384
0.5,4.416667,0.047884,0.041411
0.5,4.425000,0.047887,0.033750
0.5,4.433333,0.047702,0.004626
0.5,4.441667,0.047688,-0.038630
0.5,4.450000,0.047324,-0.060213
0.5,4.458333,0.047415,0.003041
0.5,4.466667,0.047836,-0.038579
0.5,4.475000,0.047524,-0.007962
0.5,4.483333,0.047330,-0.067005
0.5,4.491667,0.047477,-0.065361
0.5,4.500000,0.047571,-0.005110
0.5,4.508333,0.047783,0.007976
0.5,4.516667,0.047626,-0.023398
0.5,4.525000,0.048047,0.051665
0.5,4.533333,0.048396,0.011286
0.5,4.541667,0.048285,-0.016370
0.5,4.550000,0.047861,-0.034832
0.5,4.558333,0.047473,-0.046214
0.5,4.566667,0.047623,-0.034053
0.5,4.575000,0.047543,-0.057362
0.5,4.583333,0.047484,-0.026516
0.5,4.591667,0.047580,-0.078818
0.5,4.600000,0.047347,-0.040237
0.5,4.608333,0.047529,-0.052865
0.5,4.616667,0.047524,-0.010230
0.5,4.625000,0.047880,0.039563
0.5,4.633333,0.047830,0.008643
0.5,4.641667,0.047747,-0.015837
0.5,4.650000,0.047559,-0.034935
0.5,4.658333,0.047473,0.004221
0.5,4.666667,0.047789,0.028153
0.5,4.675000,0.047628,-0.011640
0.5,4.683333,0.047568,0.006037
0.5,4.691667,0.047682,0.017013
0.5,4.700000,0.047912,0.050270
0.5,4.708333,0.047751,0.007095
0.5,4.716667,0.047555,-0.014357
0.5,4.725000,0.047656,0.008463
0.5,4.733333,0.047598,-0.030300
0.5,4.741667,0.047584,-0.037769
0.5,4.750000,0.047291,-0.016421
0.5,4.758333,0.047435,-0.059606
0.5,4.766667,0.047516,-0.028730
0.5,4.775000,0.047500,-0.014825
0.5,4.783333,0.047781,0.003401
0.5,4.791667,0.047682,0.011349
0.5,4.800000,0.047837,-0.029958
0.5,4.808333,0.047383,-0.040825
0.5,4.816667,0.047595,-0.012901
0.5,4.825000,0.047662,-0.011851
0.5,4.833333,0.047482,-0.011452
0.5,4.841667,0.047613,-0.017044
0.5,4.850000,0.047559,-0.044134
0.5,4.858333,0.047582,-0.037838
0.5,4.866667,0.047566,-0.030617
0.5,4.875000,0.047553,0.017777
0.5,4.883333,0.047779,-0.004813
0.5,4.891667,0.047508,0.032412
0.5,4.900000,0.047924,0.071136
0.5,4.908333,0.047899,-0.007757
0.5,4.916667,0.047342,-0.060243
0.5,4.925000,0.047498,-0.032018
0.5,4.933333,0.047572,0.041754
0.5,4.941667,0.047807,-0.005060
0.5,4.950000,0.047464,-0.035634
0.5,4.958333,0.047699,0.009092
0.5,4.966667,0.047704,0.005219
0.5,4.975000,0.047842,-0.031054
0.5,4.983333,0.047417,-0.071719
0.5,4.991667,0.047235,-0.077784
0.75,0.000000,0.048327,0.068262
0.75,0.008333,0.048225,-0.009067
0.75,0.016667,0.047469,-0.009428
0.75,0.025000,0.048195,0.001610
0.75,0.033333,0.047684,-0.039278
0.75,0.041667,0.047444,0.100509
0.75,0.050000,0.048294,0.039336
0.75,0.058333,0.048174,0.004511
0.75,0.066667,0.048132,0.020204
0.75,0.075000,0.047783,-0.029491
0.75,0.083333,0.047178,-0.064690
0.75,0.091667,0.047251,0.055288
0.75,0.100000,0.048701,0.166376
0.75,0.108333,0.049407,0.084596
0.75,0.116667,0.049432,0.005441
0.75,0.125000,0.048852,-0.048568
0.75,0.133333,0.048182,-0.082653
0.75,0.141667,0.047450,-0.007833
0.75,0.150000,0.048370,0.117383
0.75,0.158333,0.048667,0.035638
0.75,0.166667,0.048283,-0.042742
0.75,0.175000,0.047409,-0.023235
0.75,0.183333,0.047433,-0.040074
0.75,0.191667,0.047495,0.016659
0.75,0.200000,0.047780,0.065201
0.75,0.208333,0.047796,-0.001037
0.75,0.216667,0.047753,-0.048725
0.75,0.225000,0.047199,0.047210
0.75,0.233333,0.047530,-0.015206
0.75,0.241667,0.046923,-0.025497
0.75,0.250000,0.047754,0.138322
0.75,0.258333,0.048500,0.059636
0.75,0.266667,0.048565,0.028260
0.75,0.275000,0.048704,-0.028057
0.75,0.283333,0.048217,-0.083419
0.75,0.291667,0.047440,-0.146076
0.75,0.300000,0.046950,-0.061383
0.75,0.308333,0.047579,-0.019743
0.75,0.316667,0.047647,-0.026057
0.75,0.325000,0.047485,-0.009071
0.75,0.333333,0.047600,0.054190
0.75,0.341667,0.047511,-0.027432
0.75,0.350000,0.047035,0.016518
0.75,0.358333,0.048031,0.143288
0.75,0.366667,0.048547,0.061573
0.75,0.375000,0.048468,0.030096
0.75,0.383333,0.048123,-0.013256
0.75,0.391667,0.047711,-0.044114
0.75,0.400000,0.047468,0.061235
0.75,0.408333,0.048185,0.027333
0.75,0.416667,0.047737,-0.045208
0.75,0.425000,0.047188,-0.064562
0.75,0.433333,0.047307,0.022867
0.75,0.441667,0.048075,0.057602
0.75,0.450000,0.047877,-0.010567
0.75,0.458333,0.047140,-0.058572
0.75,0.466667,0.047407,0.011400
0.75,0.475000,0.047124,-0.035233
0.75,0.483333,0.047467,0.134697
0.75,0.491667,0.048266,0.110907
0.75,0.500000,0.048510,0.029202
0.75,0.508333,0.048188,-0.019916
0.75,0.516667,0.047721,0.003612
0.75,0.525000,0.047689,-0.035522
0.75,0.533333,0.047024,-0.073089
0.75,0.541667,0.047145,-0.055125
0.75,0.550000,0.046992,-0.070829
0.75,0.558333,0.046894,-0.012134
0.75,0.566667,0.048275,0.076430
0.75,0.575000,0.051931,0.515829
0.75,0.583333,0.055570,0.432548
0.75,0.591667,0.058638,0.412599
0.75,0.600000,0.062130,0.417800
0.75,0.608333,0.064949,0.335884
0.75,0.616667,0.067088,0.253973
0.75,0.625000,0.068546,0.172063
0.75,0.633333,0.069323,0.090157
0.75,0.641667,0.069419,0.008255
0.75,0.650000,0.068834,-0.073645
0.75,0.658333,0.067569,-0.155540
0.75,0.666667,0.066274,-0.122888
0.75,0.675000,0.065001,-0.165807
0.75,0.683333,0.062914,-0.243303
0.75,0.691667,0.060171,-0.323110
0.75,0.700000,0.056851,-0.369644
0.75,0.708333,0.053960,-0.324056
0.75,0.716667,0.051302,-0.365808
0.75,0.725000,0.048047,-0.307466
0.75,0.733333,0.047569,0.041041
0.75,0.741667,0.048396,0.100068
0.75,0.750000,0.049261,0.082257
0.75,0.758333,0.049443,0.009956
0.75,0.766667,0.049203,-0.012158
0.75,0.775000,0.048926,-0.046354
0.75,0.783333,0.047858,-0.108625
0.75,0.791667,0.046968,-0.067126
0.75,0.800000,0.047474,0.021482
0.75,0.808333,0.047813,-0.023782
0.75,0.816667,0.047326,-0.023564
0.75,0.825000,0.047412,0.100573
0.75,0.833333,0.048659,0.193078
0.75,0.841667,0.049588,0.111177
0.75,0.850000,0.049835,0.029286
0.75,0.858333,0.049758,-0.005509
0.75,0.866667,0.049203,-0.087282
0.75,0.875000,0.048555,-0.088605
0.75,0.883333,0.047822,-0.067248
0.75,0.891667,0.047459,-0.022294
0.75,0.900000,0.047450,0.023134
0.75,0.908333,0.047605,0.028773
0.75,0.916667,0.047372,-0.042462
0.75,0.925000,0.047094,-0.027897
0.75,0.933333,0.047054,0.030673
0.75,0.941667,0.048279,0.109698
0.75,0.950000,0.048531,0.045128
0.75,0.958333,0.048225,-0.015141
0.75,0.966667,0.047570,-0.034583
0.75,0.975000,0.047076,-0.047905
0.75,0.983333,0.047504,0.055428
0.75,0.991667,0.047532,0.005699
0.75,1.000000,0.047174,-0.048739
0.75,1.008333,0.047208,-0.031837
0.75,1.016667,0.048150,0.135140
0.75,1.025000,0.048678,0.060330
0.75,1.033333,0.048699,0.031360
0.75,1.041667,0.048485,-0.025283
0.75,1.050000,0.047592,-0.103950
0.75,1.058333,0.046854,0.000947
0.75,1.066667,0.048115,0.175012
0.75,1.075000,0.050131,0.248805
0.75,1.083333,0.051524,0.167062
0.75,1.091667,0.052235,0.085239
0.75,1.100000,0.052266,0.003414
0.75,1.108333,0.051616,-0.078411
0.75,1.116667,0.050389,-0.090744
0.75,1.125000,0.049818,-0.085101
0.75,1.133333,0.048471,-0.114977
0.75,1.141667,0.048124,-0.092615
0.75,1.150000,0.047382,-0.065956
0.75,1.158333,0.047011,-0.113082
0.75,1.166667,0.047053,-0.041755
0.75,1.175000,0.047132,-0.022161
0.75,1.183333,0.047174,0.014985
0.75,1.191667,0.047526,0.027688
0.75,1.200000,0.047500,0.066139
0.75,1.208333,0.047923,-0.006164
0.75,1.216667,0.047571,-0.012174
0.75,1.225000,0.047522,0.096711
0.75,1.233333,0.048224,0.097305
0.75,1.241667,0.048359,0.045613
0.75,1.250000,0.048904,0.103666
0.75,1.258333,0.049165,0.057416
0.75,1.266667,0.049860,0.007921
0.75,1.275000,0.049748,0.014540
0.75,1.283333,0.049187,-0.049634
0.75,1.291667,0.048386,-0.117140
0.75,1.300000,0.047452,-0.065696
0.75,1.308333,0.047262,-0.002968
0.75,1.316667,0.047546,-0.004189
0.75,1.325000,0.047648,0.082514
0.75,1.333333,0.047947,0.051869
0.75,1.341667,0.047759,-0.027098
0.75,1.350000,0.047406,0.046200
0.75,1.358333,0.047569,0.059373
0.75,1.366667,0.047976,0.008640
0.75,1.375000,0.047849,0.010653
0.75,1.383333,0.047860,0.010703
0.75,1.391667,0.047443,-0.037942
0.75,1.400000,0.047670,0.019539
0.75,1.408333,0.047616,0.018101
0.75,1.416667,0.047649,0.007099
0.75,1.425000,0.047500,-0.043229
0.75,1.433333,0.047092,0.048150
0.75,1.441667,0.049249,0.301077
0.75,1.450000,0.051085,0.250523
0.75,1.458333,0.052493,0.168804
0.75,1.466667,0.053220,0.086983
0.75,1.475000,0.053266,0.005161
0.75,1.483333,0.052630,-0.076660
0.75,1.491667,0.051433,-0.110449
0.75,1.500000,0.050815,-0.096850
0.75,1.508333,0.049323,-0.178933
0.75,1.516667,0.047536,-0.181198
0.75,1.525000,0.046899,-0.056463
0.75,1.533333,0.047565,0.010265
0.75,1.541667,0.048020,-0.034100
0.75,1.550000,0.048090,-0.023934
0.75,1.558333,0.047884,-0.053188
0.75,1.566667,0.047621,-0.058468
0.75,1.575000,0.047341,-0.072746
0.75,1.583333,0.046845,-0.041265
0.75,1.591667,0.047984,0.069060
0.75,1.600000,0.047883,0.009610
0.75,1.608333,0.047469,0.023315
0.75,1.616667,0.047427,0.047064
0.75,1.625000,0.047932,0.036420
0.75,1.633333,0.047705,0.003046
0.75,1.641667,0.047454,0.024482
0.75,1.650000,0.047956,0.071062
0.75,1.658333,0.049177,0.121744
0.75,1.666667,0.049619,0.085314
0.75,1.675000,0.049960,0.030136
0.75,1.683333,0.049657,-0.048576
0.75,1.691667,0.048670,-0.063276
0.75,1.700000,0.048114,-0.005646
0.75,1.708333,0.048126,0.022969
0.75,1.716667,0.047967,-0.023717
0.75,1.725000,0.047627,-0.035595
0.75,1.733333,0.047506,0.044124
0.75,1.741667,0.047695,0.026232
0.75,1.750000,0.047505,0.089351
0.75,1.758333,0.048729,0.148000
0.75,1.766667,0.049286,0.066960
0.75,1.775000,0.049164,-0.014809
0.75,1.783333,0.048550,-0.045336
0.75,1.791667,0.047790,-0.103700
0.75,1.800000,0.046914,-0.027989
0.75,1.808333,0.047635,0.080760
0.75,1.816667,0.047988,0.037191
