omega_frac,t,z,vz
1.0,0.866667,0.046611,0.006705
1.0,0.875000,0.046911,0.016431
1.0,0.883333,0.046884,-0.000989
1.0,0.891667,0.046718,-0.026848
1.0,0.900000,0.046696,-0.000749
1.0,0.908333,0.047094,0.054352
1.0,0.916667,0.047342,0.022867
1.0,0.925000,0.047122,-0.023411
1.0,0.933333,0.046730,-0.054414
1.0,0.941667,0.045916,-0.092059
1.0,0.950000,0.046202,-0.014872
1.0,0.958333,0.047143,0.096971
1.0,0.966667,0.047354,0.028723
1.0,0.975000,0.047215,-0.014148
1.0,0.983333,0.046547,-0.078399
1.0,0.991667,0.046546,-0.001883
1.0,1.000000,0.046327,-0.020041
1.0,1.008333,0.046471,-0.012372
1.0,1.016667,0.046465,-0.003160
1.0,1.025000,0.046651,0.019807
1.0,1.033333,0.046494,-0.037702
1.0,1.041667,0.046770,0.052151
1.0,1.050000,0.046769,0.002185
1.0,1.058333,0.046273,-0.056398
1.0,1.066667,0.046336,-0.015928
1.0,1.075000,0.046032,-0.052611
1.0,1.083333,0.046744,0.067861
1.0,1.091667,0.047594,0.098285
1.0,1.100000,0.047736,0.016951
1.0,1.108333,0.047446,-0.033532
1.0,1.116667,0.046693,-0.089398
1.0,1.125000,0.046248,-0.060456
1.0,1.133333,0.046297,-0.029820
1.0,1.141667,0.046781,0.044010
1.0,1.150000,0.047247,0.054998
1.0,1.158333,0.047133,-0.012821
1.0,1.166667,0.046573,-0.066267
1.0,1.175000,0.046363,-0.009446
1.0,1.183333,0.046598,0.035169
1.0,1.191667,0.046530,-0.013199
1.0,1.200000,0.046586,-0.002724
1.0,1.208333,0.046034,-0.070459
1.0,1.216667,0.046468,0.056470
1.0,1.225000,0.046544,0.012574
1.0,1.233333,0.046379,-0.025987
1.0,1.241667,0.046073,-0.034581
1.0,1.250000,0.046286,0.021678
1.0,1.258333,0.046409,0.004644
1.0,1.266667,0.046523,-0.012818
1.0,1.275000,0.046418,0.000116
1.0,1.283333,0.046646,0.033782
1.0,1.291667,0.046872,0.030015
1.0,1.300000,0.047177,0.050015
1.0,1.308333,0.047322,0.018361
1.0,1.316667,0.046845,-0.061151
1.0,1.325000,0.046482,-0.061106
1.0,1.333333,0.046457,0.004939
1.0,1.341667,0.047009,0.067943
1.0,1.350000,0.047050,0.007863
1.0,1.358333,0.046695,-0.056655
1.0,1.366667,0.046518,-0.030934
1.0,1.375000,0.046700,0.019063
1.0,1.383333,0.046499,-0.052036
1.0,1.391667,0.046338,-0.009501
1.0,1.400000,0.046537,0.014232
1.0,1.408333,0.047486,0.107224
1.0,1.416667,0.047698,0.025449
1.0,1.425000,0.047522,-0.018100
1.0,1.433333,0.046799,-0.086271
1.0,1.441667,0.046080,-0.101194
1.0,1.450000,0.046467,0.052956
1.0,1.458333,0.046402,-0.006437
1.0,1.466667,0.046473,-0.000788
1.0,1.475000,0.046714,0.009806
1.0,1.483333,0.046465,-0.025610
1.0,1.491667,0.046635,0.001315
1.0,1.500000,0.047038,0.062959
1.0,1.508333,0.047098,0.014336
1.0,1.516667,0.046802,-0.032546
1.0,1.525000,0.046597,-0.022276
1.0,1.533333,0.046632,-0.018192
1.0,1.541667,0.046498,-0.015167
1.0,1.550000,0.046588,0.000983
1.0,1.558333,0.046551,-0.012293
1.0,1.566667,0.046519,-0.040239
1.0,1.575000,0.046276,-0.032650
1.0,1.583333,0.046644,-0.010651
1.0,1.591667,0.047304,0.045010
1.0,1.600000,0.047102,-0.023685
1.0,1.608333,0.046600,-0.058493
1.0,1.616667,0.046162,-0.074506
1.0,1.625000,0.046293,0.026050
1.0,1.633333,0.045856,-0.055749
1.0,1.641667,0.045950,-0.001986
1.0,1.650000,0.047035,0.095933
1.0,1.658333,0.047352,0.039823
1.0,1.666667,0.047235,-0.013910
1.0,1.675000,0.047032,-0.018975
1.0,1.683333,0.047000,0.001193
1.0,1.691667,0.047176,0.004807
1.0,1.700000,0.046717,-0.052754
1.0,1.708333,0.046406,-0.047253
1.0,1.716667,0.046786,0.044127
1.0,1.725000,0.046895,0.013818
1.0,1.733333,0.046580,-0.029383
1.0,1.741667,0.046346,-0.049413
1.0,1.750000,0.046675,0.035862
1.0,1.758333,0.047125,0.045007
1.0,1.766667,0.046893,-0.027419
1.0,1.775000,0.046888,0.003927
1.0,1.783333,0.046780,-0.021686
1.0,1.791667,0.046322,-0.048540
1.0,1.800000,0.046708,0.020454
1.0,1.808333,0.046665,-0.002215
1.0,1.816667,0.046578,-0.032321
1.0,1.825000,0.046335,-0.048840
1.0,1.833333,0.046557,0.019865
1.0,1.841667,0.047167,0.028347
1.0,1.850000,0.047150,0.002789
1.0,1.858333,0.046710,-0.053403
1.0,1.866667,0.046078,-0.078020
1.0,1.875000,0.047104,0.120362
1.0,1.883333,0.047431,0.039143
1.0,1.891667,0.047156,-0.031995
1.0,1.900000,0.046826,-0.052955
1.0,1.908333,0.046072,-0.088495
1.0,1.916667,0.046332,0.018824
1.0,1.925000,0.046267,-0.008582
1.0,1.933333,0.047109,0.118342
1.0,1.941667,0.047414,0.036583
1.0,1.950000,0.047176,-0.025168
1.0,1.958333,0.046788,-0.060842
1.0,1.966667,0.046199,-0.071733
1.0,1.975000,0.046859,0.063081
1.0,1.983333,0.046806,-0.002588
1.0,1.991667,0.046614,-0.023297
1.0,2.000000,0.046228,-0.071276
1.0,2.008333,0.046416,0.027270
1.0,2.016667,0.046531,-0.008599
1.0,2.025000,0.046200,-0.037941
1.0,2.033333,0.046597,0.011925
1.0,2.041667,0.046437,-0.011828
1.0,2.050000,0.046546,-0.003086
1.0,2.058333,0.045993,-0.071328
1.0,2.066667,0.046303,0.037284
1.0,2.075000,0.046615,0.033022
1.0,2.083333,0.046227,-0.046505
1.0,2.091667,0.046391,0.011598
1.0,2.100000,0.045864,-0.062041
1.0,2.108333,0.045964,0.020581
1.0,2.116667,0.046469,0.048035
1.0,2.125000,0.046903,0.063083
1.0,2.133333,0.047038,0.006456
1.0,2.141667,0.046520,-0.058683
1.0,2.150000,0.046913,0.044663
1.0,2.158333,0.046613,-0.035870
1.0,2.166667,0.046432,-0.010542
1.0,2.175000,0.046532,0.003285
1.0,2.183333,0.046235,-0.043631
1.0,2.191667,0.046290,-0.001585
1.0,2.200000,0.046204,-0.007722
1.0,2.208333,0.046418,0.017913
1.0,2.216667,0.046028,-0.042956
1.0,2.225000,0.046365,0.047508
1.0,2.233333,0.046509,-0.002828
1.0,2.241667,0.046121,-0.039037
1.0,2.250000,0.046224,-0.037114
1.0,2.258333,0.046919,0.101634
1.0,2.266667,0.047633,0.098078
1.0,2.275000,0.047777,0.017426
1.0,2.283333,0.047254,-0.062793
1.0,2.291667,0.046452,-0.088594
1.0,2.300000,0.046051,-0.039093
1.0,2.308333,0.046386,0.033951
1.0,2.316667,0.046837,0.054500
1.0,2.325000,0.047471,0.085226
1.0,2.333333,0.047499,0.003461
1.0,2.341667,0.046882,-0.073581
1.0,2.350000,0.046082,-0.111998
1.0,2.358333,0.046295,-0.000496
1.0,2.366667,0.047275,0.105120
1.0,2.375000,0.047567,0.038200
1.0,2.383333,0.047252,-0.037223
1.0,2.391667,0.046302,-0.117587
1.0,2.400000,0.046169,0.005612
1.0,2.408333,0.046371,-0.017565
1.0,2.416667,0.046078,-0.038415
1.0,2.425000,0.046482,0.015244
1.0,2.433333,0.046299,-0.019991
1.0,2.441667,0.046033,-0.022481
1.0,2.450000,0.045832,-0.048058
1.0,2.458333,0.046344,0.071416
1.0,2.466667,0.046646,0.023455
1.0,2.475000,0.046411,-0.025201
1.0,2.483333,0.046766,0.045759
1.0,2.491667,0.046616,-0.015577
1.0,2.500000,0.046465,-0.011907
1.0,2.508333,0.047027,0.015518
1.0,2.516667,0.046700,-0.036192
1.0,2.525000,0.046784,0.022424
1.0,2.533333,0.046587,-0.021476
1.0,2.541667,0.046506,-0.022973
1.0,2.550000,0.046411,-0.031530
1.0,2.558333,0.046688,0.041025
1.0,2.566667,0.047289,0.065817
1.0,2.575000,0.047156,-0.016010
1.0,2.583333,0.046603,-0.086544
1.0,2.591667,0.046189,-0.042014
1.0,2.600000,0.046706,0.064686
1.0,2.608333,0.047068,0.032264
1.0,2.616667,0.047155,0.010994
1.0,2.625000,0.046580,-0.068852
1.0,2.633333,0.046225,-0.073744
1.0,2.641667,0.046437,-0.000201
1.0,2.650000,0.046981,0.038818
1.0,2.658333,0.047385,0.054139
1.0,2.666667,0.047512,-0.004922
1.0,2.675000,0.047223,-0.032101
1.0,2.683333,0.046483,-0.090654
1.0,2.691667,0.046286,-0.027621
1.0,2.700000,0.046316,-0.007389
1.0,2.708333,0.047111,0.091555
1.0,2.716667,0.047192,0.009734
1.0,2.725000,0.046889,-0.036945
1.0,2.733333,0.046564,-0.032146
1.0,2.741667,0.046219,-0.038732
1.0,2.750000,0.046251,0.008011
1.0,2.758333,0.046455,0.006868
1.0,2.766667,0.047187,0.073999
1.0,2.775000,0.047205,-0.001311
1.0,2.783333,0.046623,-0.069993
1.0,2.791667,0.046562,-0.007886
1.0,2.800000,0.046715,0.030140
1.0,2.808333,0.046763,-0.007910
1.0,2.816667,0.046609,-0.037184
1.0,2.825000,0.046507,-0.004097
1.0,2.833333,0.046660,-0.008040
1.0,2.841667,0.046539,-0.020989
1.0,2.850000,0.046973,0.031898
1.0,2.858333,0.047192,0.034822
1.0,2.866667,0.046915,-0.032786
1.0,2.875000,0.046543,-0.053962
1.0,2.883333,0.046450,-0.013975
1.0,2.891667,0.046785,0.048879
1.0,2.900000,0.046747,-0.010163
1.0,2.908333,0.046766,0.006582
1.0,2.916667,0.046622,-0.041240
1.0,2.925000,0.046355,-0.028582
1.0,2.933333,0.046187,-0.035258
1.0,2.941667,0.046239,-0.028007
1.0,2.950000,0.047020,0.078180
1.0,2.958333,0.047325,0.044496
1.0,2.966667,0.047033,-0.036110
1.0,2.975000,0.046443,-0.085782
1.0,2.983333,0.046337,-0.016707
1.0,2.991667,0.046559,0.016305
1.0,3.000000,0.046341,-0.024033
1.0,3.008333,0.046085,-0.055056
1.0,3.016667,0.046644,0.044408
1.0,3.025000,0.046835,0.028893
1.0,3.033333,0.046694,-0.019840
1.0,3.041667,0.046716,0.008808
1.0,3.050000,0.046610,-0.009939
1.0,3.058333,0.046195,-0.049191
1.0,3.066667,0.046213,-0.037671
1.0,3.075000,0.046161,-0.019060
1.0,3.083333,0.046499,0.022116
1.0,3.091667,0.046505,-0.026085
1.0,3.100000,0.046910,0.035524
1.0,3.108333,0.046772,-0.021917
1.0,3.116667,0.046265,-0.056656
1.0,3.125000,0.046571,0.038001
1.0,3.133333,0.046865,0.021990
1.0,3.141667,0.047001,0.013438
1.0,3.150000,0.046558,-0.049462
1.0,3.158333,0.046384,-0.025640
1.0,3.166667,0.046133,-0.048055
1.0,3.175000,0.046802,0.039617
1.0,3.183333,0.047218,0.046153
1.0,3.191667,0.046973,-0.029712
1.0,3.200000,0.046600,-0.053345
1.0,3.208333,0.046505,-0.038814
1.0,3.216667,0.046937,0.052088
1.0,3.225000,0.047129,0.029717
1.0,3.233333,0.047088,-0.023268
1.0,3.241667,0.046783,-0.037943
1.0,3.250000,0.046843,0.015877
1.0,3.258333,0.047277,0.043475
1.0,3.266667,0.047200,-0.001599
1.0,3.275000,0.046971,-0.029394
1.0,3.283333,0.046602,-0.039812
1.0,3.291667,0.046529,-0.006718
1.0,3.300000,0.046671,0.015304
1.0,3.308333,0.046502,-0.016005
1.0,3.316667,0.046555,0.004912
1.0,3.325000,0.046541,-0.005137
1.0,3.333333,0.046755,0.013724
1.0,3.341667,0.046854,0.009464
1.0,3.350000,0.046852,0.001737
1.0,3.358333,0.046594,-0.036140
1.0,3.366667,0.046845,0.002405
1.0,3.375000,0.046776,-0.016226
1.0,3.383333,0.046929,0.011021
1.0,3.391667,0.046780,-0.028218
1.0,3.400000,0.046399,-0.058118
1.0,3.408333,0.046366,-0.013067
1.0,3.416667,0.046969,0.051179
1.0,3.425000,0.046762,-0.025750
1.0,3.433333,0.046526,-0.072937
1.0,3.441667,0.046267,-0.016284
1.0,3.450000,0.047033,0.074122
1.0,3.458333,0.047353,0.046544
1.0,3.466667,0.047122,-0.025737
1.0,3.475000,0.046568,-0.070754
1.0,3.483333,0.046116,-0.048564
1.0,3.491667,0.046671,0.032379
1.0,3.500000,0.047018,0.026004
1.0,3.508333,0.047217,0.006253
1.0,3.516667,0.046807,-0.051628
1.0,3.525000,0.046504,-0.036344
1.0,3.533333,0.046501,-0.026088
1.0,3.541667,0.046443,-0.002167
1.0,3.550000,0.046415,-0.002998
1.0,3.558333,0.046845,0.058445
1.0,3.566667,0.047111,0.023590
1.0,3.575000,0.047044,-0.006466
1.0,3.583333,0.046717,-0.037548
1.0,3.591667,0.046667,-0.006935
1.0,3.600000,0.046891,0.034161
1.0,3.608333,0.046643,-0.027082
1.0,3.616667,0.045957,-0.071586
1.0,3.625000,0.046453,0.043415
1.0,3.633333,0.047076,0.054096
1.0,3.641667,0.047815,0.103791
1.0,3.650000,0.047998,0.021911
1.0,3.658333,0.047524,-0.056725
1.0,3.666667,0.047235,-0.028230
1.0,3.675000,0.046539,-0.085275
1.0,3.683333,0.046204,-0.046008
1.0,3.691667,0.047122,0.086170
1.0,3.700000,0.047159,0.004424
1.0,3.708333,0.046570,-0.074128
1.0,3.716667,0.046806,0.037764
1.0,3.725000,0.046800,-0.005066
1.0,3.733333,0.046591,-0.016610
1.0,3.741667,0.046928,0.040416
1.0,3.750000,0.047171,0.039665
1.0,3.758333,0.046835,-0.040119
1.0,3.766667,0.046476,-0.035497
1.0,3.775000,0.046344,-0.029234
1.0,3.783333,0.046418,-0.015778
1.0,3.791667,0.046419,0.001890
1.0,3.800000,0.046364,-0.006149
1.0,3.808333,0.047012,0.075975
1.0,3.816667,0.046986,-0.003072
1.0,3.825000,0.046729,-0.028115
1.0,3.833333,0.046513,-0.028412
1.0,3.841667,0.046462,-0.015401
1.0,3.850000,0.046167,-0.037045
1.0,3.858333,0.046353,0.016323
1.0,3.866667,0.046201,-0.013815
1.0,3.875000,0.046871,0.082502
1.0,3.883333,0.047111,0.029011
1.0,3.891667,0.047369,0.042827
1.0,3.900000,0.047390,0.003909
1.0,3.908333,0.047202,-0.021690
1.0,3.916667,0.046484,-0.082506
1.0,3.925000,0.046634,0.018673
1.0,3.933333,0.046618,-0.013174
1.0,3.941667,0.046226,-0.070729
1.0,3.950000,0.045917,-0.037189
1.0,3.958333,0.046061,0.007080
1.0,3.966667,0.046862,0.096164
1.0,3.975000,0.047314,0.056031
1.0,3.983333,0.047252,-0.025783
1.0,3.991667,0.046907,-0.040596
1.0,4.000000,0.046201,-0.082854
1.0,4.008333,0.046482,0.039904
1.0,4.016667,0.046944,0.053025
1.0,4.025000,0.046751,-0.023070
1.0,4.033333,0.046520,-0.042058
1.0,4.041667,0.046466,-0.019388
1.0,4.050000,0.046330,-0.013082
1.0,4.058333,0.046223,-0.032735
1.0,4.066667,0.046580,0.047300
1.0,4.075000,0.046775,0.006115
1.0,4.083333,0.046658,-0.006823
1.0,4.091667,0.046561,-0.006223
1.0,4.100000,0.047537,0.112615
1.0,4.108333,0.048050,0.069065
1.0,4.116667,0.047961,-0.010199
1.0,4.125000,0.047264,-0.083194
1.0,4.133333,0.046587,-0.082407
1.0,4.141667,0.046225,-0.034924
1.0,4.150000,0.046718,0.020577
1.0,4.158333,0.047089,0.053460
1.0,4.166667,0.047022,-0.014136
1.0,4.175000,0.046466,-0.069027
1.0,4.183333,0.046073,-0.036428
1.0,4.191667,0.046268,-0.012000
1.0,4.200000,0.046730,0.032789
1.0,4.208333,0.046983,0.026193
1.0,4.216667,0.046620,-0.041444
1.0,4.225000,0.046633,0.007297
1.0,4.233333,0.046477,-0.011567
1.0,4.241667,0.046655,0.000474
1.0,4.250000,0.046416,-0.034752
1.0,4.258333,0.046347,-0.007233
1.0,4.266667,0.046401,-0.011721
1.0,4.275000,0.046031,-0.057121
1.0,4.283333,0.046369,0.030448
1.0,4.291667,0.047050,0.088275
1.0,4.300000,0.047431,0.047689
1.0,4.308333,0.047174,-0.030260
1.0,4.316667,0.047004,-0.054720
1.0,4.325000,0.046744,-0.052316
1.0,4.333333,0.046129,-0.061895
1.0,4.341667,0.046683,0.013895
1.0,4.350000,0.046323,-0.050066
1.0,4.358333,0.046395,0.013169
1.0,4.366667,0.046251,-0.014018
1.0,4.375000,0.045899,-0.044224
1.0,4.383333,0.046104,0.004358
1.0,4.391667,0.046249,0.013293
1.0,4.400000,0.046493,0.032150
1.0,4.408333,0.046908,0.057428
1.0,4.416667,0.046803,-0.009952
1.0,4.425000,0.046677,-0.037712
1.0,4.433333,0.046367,-0.049635
1.0,4.441667,0.046829,0.046486
1.0,4.450000,0.046797,-0.015516
1.0,4.458333,0.046580,-0.023564
1.0,4.466667,0.046256,-0.046126
1.0,4.475000,0.046788,0.056160
1.0,4.483333,0.046575,-0.025592
1.0,4.491667,0.046374,-0.014851
1.0,4.500000,0.046521,0.012880
1.0,4.508333,0.046224,-0.046786
1.0,4.516667,0.046061,-0.009401
1.0,4.525000,0.046775,0.080203
1.0,4.533333,0.047194,0.056690
1.0,4.541667,0.046989,-0.024543
1.0,4.550000,0.046400,-0.068412
1.0,4.558333,0.046166,-0.021180
1.0,4.566667,0.046077,-0.040982
1.0,4.575000,0.046469,0.033758
1.0,4.583333,0.046487,0.004854
1.0,4.591667,0.046521,0.005279
1.0,4.600000,0.046442,-0.002867
1.0,4.608333,0.046265,-0.024637
1.0,4.616667,0.046860,0.067728
1.0,4.625000,0.046769,-0.010568
1.0,4.633333,0.046860,0.008686
1.0,4.641667,0.046993,0.020637
1.0,4.650000,0.047055,-0.040533
1.0,4.658333,0.046631,-0.053625
1.0,4.666667,0.047204,0.055229
1.0,4.675000,0.047569,0.042663
1.0,4.683333,0.047403,-0.019275
1.0,4.691667,0.047443,-0.007090
1.0,4.700000,0.046764,-0.085637
1.0,4.708333,0.046556,-0.010260
1.0,4.716667,0.046561,0.004513
1.0,4.725000,0.046297,-0.029318
1.0,4.733333,0.046253,-0.022960
1.0,4.741667,0.046290,0.002318
1.0,4.750000,0.046756,0.038105
1.0,4.758333,0.046618,-0.016543
1.0,4.766667,0.046332,-0.030766
1.0,4.775000,0.046183,-0.018115
1.0,4.783333,0.046901,0.062731
1.0,4.791667,0.047481,0.070099
1.0,4.800000,0.047618,0.012281
1.0,4.808333,0.047190,-0.052985
1.0,4.816667,0.046260,-0.110518
1.0,4.825000,0.046117,-0.010988
1.0,4.833333,0.046489,0.046010
1.0,4.841667,0.046561,0.002509
1.0,4.850000,0.046490,-0.010047
1.0,4.858333,0.046413,-0.005789
1.0,4.866667,0.046670,0.023836
1.0,4.875000,0.046485,-0.027702
1.0,4.883333,0.046415,-0.024462
1.0,4.891667,0.046593,0.009644
1.0,4.900000,0.046552,0.000024
1.0,4.908333,0.046655,-0.016876
1.0,4.916667,0.046369,-0.030163
1.0,4.925000,0.046588,0.015225
1.0,4.933333,0.046876,0.029287
1.0,4.941667,0.046601,-0.029728
1.0,4.950000,0.046217,-0.058067
1.0,4.958333,0.046429,0.008882
1.0,4.966667,0.047371,0.108338
1.0,4.975000,0.047598,0.027228
1.0,4.983333,0.047144,-0.054541
1.0,4.991667,0.046369,-0.093566
